# x y z w pot
-0.59508805369 -1.9602565964 -3.2561476535 0.075500901323 1
-1.2640012152 -2.015581023 -3.3920272755 0.099194315743 1
-1.1525046135 -1.8377881287 -3.1545658888 0.075216661837 1
-0.94656598581 -1.703783876 -3.7180146666 0.097030100738 1
-0.86307010829 -1.5534943748 -3.451798176 0.073575589696 1
-0.97129942501 -2.445795816 -3.1457995054 0.1000526328 1
-1.0655103504 -2.6830251205 -3.3830288099 0.13280664713 1
-0.71596302123 -2.3584261631 -3.7753545453 0.13216490808 1
-0.65265857869 -2.1498974415 -3.5034363515 0.099569165418 1
-0.36333501325 -2.7749367172 -3.4749404067 0.13373389059 1
-0.33120944281 -2.5295807187 -3.2295844081 0.10075119083 1
0.0 -2.4107317274 -3.8178446796 0.1326886603 1
0.0 -2.1975782214 -3.5421695679 0.099963744985 1
-0.29479244165 -1.6488751649 -3.5151263844 0.073558455284 1
-0.32331150791 -1.8083920772 -3.7874694275 0.097007504199 1
0.0 -1.8265080541 -3.06225811 0.057711113096 1
0.0 -2.0037314904 -3.2914642419 0.07580010151 1
-0.54245447963 -1.786878371 -3.0300651573 0.057483314247 1
-0.26871902325 -1.5030375992 -3.2661380743 0.056004414869 1
-0.2447861183 -1.369172659 -3.0375906139 0.042728301906 1
0.0 -1.562564352 -4.3181458297 0.1218281966 1
-0.35467102028 -1.9837965783 -4.0869373328 0.12876464136 1
0.0 -1.4244046115 -3.9982347946 0.09178179016 1
0.0 -2.6467497715 -4.1230908934 0.17782102839 1
-0.50817925783 -2.8097631256 -4.5061815264 0.32678241542 1
-0.38939440305 -2.1780163594 -4.4185285443 0.17256230407 1
-2.6408465205 -1.4770653415 -4.3720892466 0.32475416205 1
-2.4275534586 -1.5223553341 -3.9422604345 0.17645232517 1
-1.6614894241 -1.6614894241 -3.8640937147 0.12992441607 1
-1.8241543444 -1.8241543444 -4.1738678512 0.17411656147 1
-1.435659754 -1.435659754 -4.5210732387 0.16751878465 1
-2.3383186282 -2.3383186282 -4.1211930576 0.32541509442 1
-2.5779874455 -2.5779874455 -4.471852031 0.45062402665 1
-1.5223553341 -2.4275534586 -3.9422604345 0.17645232517 1
-1.4770653415 -2.6408465205 -4.3720892466 0.32475416205 1
-1.8752027889 -2.7573923242 -3.4573960137 0.17732961006 1
-1.7079857368 -2.5115079757 -3.2115116652 0.1323219678 1
-1.3866026716 -2.2110817599 -3.653139376 0.13166734467 1
-2.182713492 -2.182713492 -3.732219708 0.17682090872 1
-2.7471199893 -2.7471199893 -3.4471236787 0.32679289493 1
-2.4981866996 -2.4981866996 -3.1981903891 0.17736320549 1
-2.2110817599 -1.3866026716 -3.653139376 0.13166734467 1
-2.7573923242 -1.8752027889 -3.4573960137 0.17732961006 1
-2.5115079757 -1.7079857368 -3.2115116652 0.1323219678 1
-1.9880748545 -1.9880748545 -3.4618285657 0.13194237884 1
-1.8122920743 -1.8122920743 -3.2176318977 0.099401518414 1
-1.514582868 -1.514582868 -3.5843293285 0.097881244455 1
-1.3809826462 -1.3809826462 -3.3299051215 0.074220991488 1
-2.6467497715 0.0 -4.1230908934 0.17782102839 1
-2.1780163594 -0.38939440305 -4.4185285443 0.17256230407 1
-2.8097631256 -0.50817925783 -4.5061815264 0.32678241542 1
-1.4244046115 0.0 -3.9982347946 0.09178179016 1
-1.9837965783 -0.35467102028 -4.0869373328 0.12876464136 1
-1.562564352 0.0 -4.3181458297 0.1218281966 1
-2.5893233317 -0.78605800111 -4.0764408444 0.17711912847 1
-2.0520268814 -1.140038285 -4.334877655 0.17260250004 1
-1.8690419328 -1.0383778979 -4.0107458262 0.12879463528 1
-1.3619928199 -0.61822443999 -3.9665050319 0.092252796028 1
-1.4940989456 -0.67818895255 -4.2833384473 0.12245339464 1
-1.9602565964 -0.59508805369 -3.2561476535 0.075500901323 1
-2.015581023 -1.2640012152 -3.3920272755 0.099194315743 1
-1.8377881287 -1.1525046135 -3.1545658888 0.075216661837 1
-1.4160929252 -0.78673440607 -3.2084110369 0.056017460313 1
-1.703783876 -0.94656598581 -3.7180146666 0.097030100738 1
-1.5534943748 -0.86307010829 -3.451798176 0.073575589696 1
-2.1498974415 -0.65265857869 -3.5034363515 0.099569165418 1
-2.3584261631 -0.71596302123 -3.7753545453 0.13216490808 1
-2.445795816 -0.97129942501 -3.1457995054 0.1000526328 1
-2.6830251205 -1.0655103504 -3.3830288099 0.13280664713 1
-2.1975782214 0.0 -3.5421695679 0.099963744985 1
-2.4107317274 0.0 -3.8178446796 0.1326886603 1
-2.7749367172 -0.36333501325 -3.4749404067 0.13373389059 1
-2.5295807187 -0.33120944281 -3.2295844081 0.10075119083 1
-1.5030375992 -0.26871902325 -3.2661380743 0.056004414869 1
-1.369172659 -0.2447861183 -3.0375906139 0.042728301906 1
-1.6488751649 -0.29479244165 -3.5151263844 0.073558455284 1
-1.8083920772 -0.32331150791 -3.7874694275 0.097007504199 1
-1.786878371 -0.54245447963 -3.0300651573 0.057483314247 1
-2.0037314904 0.0 -3.2914642419 0.07580010151 1
-1.8265080541 0.0 -3.06225811 0.057711113096 1
-0.22340123205 -0.75582294293 -3.3034034305 0.036871708832 1
-0.20329280183 -0.68779103116 -3.0690704255 0.028143103646 1
-0.24524332215 -0.82972026511 -3.5579395904 0.048328119449 1
0.0 -1.0784474639 -3.1971656207 0.040426563613 1
0.0 -1.2987589462 -3.7073002961 0.069595922121 1
0.0 -1.1838880044 -3.4413148378 0.052987503348 1
-0.56369132461 -1.2418524521 -3.678369392 0.069953074533 1
-0.46807106213 -1.0311941499 -3.1731423328 0.040634024686 1
-0.5138346876 -1.1320147019 -3.4149427767 0.053259424662 1
-0.26903892721 -0.9102268231 -3.8352409798 0.06347609955 1
-0.29506652462 -0.99828477645 -4.138552827 0.083711083516 1
-0.32368642247 -1.0951131387 -4.4720739717 0.11111540015 1
0.0 -0.6797601988 -4.5820760707 0.092904128497 1
0.0 -0.61965675885 -4.2388286952 0.06999124558 1
-0.85675650988 -0.85675650988 -4.0821913669 0.087048142622 1
-1.3076379777 -1.3076379777 -4.1803378314 0.12500120662 1
-1.1920184683 -1.1920184683 -3.8726115855 0.09417224285 1
-0.5750262358 -0.5750262358 -4.5563296038 0.098935369146 1
-0.93985737613 -0.93985737613 -4.4102457471 0.11554490509 1
-1.086871411 -1.086871411 -3.5927582163 0.071408544854 1
-1.2588392895 -1.2588392895 -3.0972990207 0.056508842977 1
-0.99074122225 -0.99074122225 -3.3369036269 0.054367560544 1
-0.64866883874 -0.64866883874 -3.2607309531 0.038341562841 1
-0.902502901 -0.902502901 -3.1020535787 0.041479471685 1
-0.59028190882 -0.59028190882 -3.030238914 0.029265000489 1
-0.78118265906 -0.78118265906 -3.783851122 0.066006511141 1
-0.71208963142 -0.71208963142 -3.5110949958 0.050254671876 1
-1.2418524521 -0.56369132461 -3.678369392 0.069953074533 1
-1.1838880044 0.0 -3.4413148378 0.052987503348 1
-1.2987589462 0.0 -3.7073002961 0.069595922121 1
-1.0784474639 0.0 -3.1971656207 0.040426563613 1
-1.0311941499 -0.46807106213 -3.1731423328 0.040634024686 1
-1.1320147019 -0.5138346876 -3.4149427767 0.053259424662 1
-0.68779103116 -0.20329280183 -3.0690704255 0.028143103646 1
-0.75582294293 -0.22340123205 -3.3034034305 0.036871708832 1
-0.82972026511 -0.24524332215 -3.5579395904 0.048328119449 1
-0.61965675885 0.0 -4.2388286952 0.06999124558 1
-0.6797601988 0.0 -4.5820760707 0.092904128497 1
-1.0951131387 -0.32368642247 -4.4720739717 0.11111540015 1
-0.9102268231 -0.26903892721 -3.8352409798 0.06347609955 1
-0.99828477645 -0.29506652462 -4.138552827 0.083711083516 1
0.0 0.0 -4.2926707934 0.01665983095 1
-0.21897428564 -0.21897428564 -4.2792993526 0.052557586936 1
0.0 -0.5649972997 -3.9266715887 0.053072676705 1
-0.52418322544 -0.52418322544 -4.2153586946 0.074535005392 1
-0.47794541525 -0.47794541525 -3.9052718593 0.056518100394 1
-0.19965872771 -0.19965872771 -3.9635723597 0.039853153015 1
-0.5649972997 0.0 -3.9266715887 0.053072676705 1
0.0 0.0 -3.9757643157 0.012632748777 1
0.0 -0.42692663576 -3.1381577685 0.023530586345 1
0.0 -0.46915550165 -3.3793244538 0.030828615751 1
0.0 -0.5150251535 -3.6412834637 0.040407376595 1
-0.43567272089 -0.43567272089 -3.6217764697 0.043030582002 1
-0.39687042959 -0.39687042959 -3.36155481 0.032829977838 1
-0.36114797065 -0.36114797065 -3.1219875771 0.025058167854 1
-0.46915550165 0.0 -3.3793244538 0.030828615751 1
-0.42692663576 0.0 -3.1381577685 0.023530586345 1
-0.5150251535 0.0 -3.6412834637 0.040407376595 1
-0.18199957229 0.18199957229 -3.6749204833 0.03034256914 1
0.0 0.0 -3.6860341011 0.0096180609109 1
0.18199957229 0.18199957229 -3.6749204833 0.03034256914 1
-0.18199957229 -0.18199957229 -3.6749204833 0.03034256914 1
0.18199957229 -0.18199957229 -3.6749204833 0.03034256914 1
0.0 0.0 -3.4200894681 0.0073380538179 1
0.1508673209 -0.1508673209 -3.1660409496 0.017669507482 1
0.16579015618 -0.16579015618 -3.4099656618 0.023149718783 1
-0.16579015618 -0.16579015618 -3.4099656618 0.023149718783 1
-0.1508673209 -0.1508673209 -3.1660409496 0.017669507482 1
-0.1508673209 0.1508673209 -3.1660409496 0.017669507482 1
-0.16579015618 0.16579015618 -3.4099656618 0.023149718783 1
0.16579015618 0.16579015618 -3.4099656618 0.023149718783 1
0.0 0.0 -3.1752535083 0.0056009231929 1
0.1508673209 0.1508673209 -3.1660409496 0.017669507482 1
-4.0484604412 -1.6284589537 -3.6115269922 0.44970878485 1
-3.6720855571 -1.4770653415 -3.3408502099 0.32475416205 1
-3.2422567451 -1.5223553341 -3.1275571481 0.17645232517 1
-3.0721788191 -1.9399585856 -3.7721825085 0.32691643561 1
-3.4211893681 -2.3383186282 -3.0383223177 0.32538642747 1
-3.387065531 -2.1387970049 -4.0870692204 0.45270303412 1
-3.7491318652 -2.367427477 -4.4491355546 0.64406140506 1
-3.7718483416 -2.5779874455 -3.277991135 0.4505560591 1
-4.175055236 -2.6363811248 -3.4750515466 0.00022087924701 1
-3.7491318652 -2.367427477 -3.0491281757 0.00024992562279 1
-2.9115233028 -1.6284589537 -4.7484641306 0.44970878943 1
-3.2227557131 -1.8025359411 -5.1812314385 0.63980148786 1
-4.175055236 -2.6363811248 -4.8750589254 0.95272813035 1
-3.5888796655 -2.007314597 -5.6903251959 0.94642664588 1
-4.4677714866 -1.3750322793 -5.1677751761 0.95922427464 1
-5.6093502714 -2.2563136794 -4.7340690498 1.4844323973 1
-5.0219800806 -1.5455993525 -5.7219837701 1.5045123831 1
-5.6093502714 -2.2563136794 -3.3340616709 0.0090530865778 1
-5.3772512008 -2.5394731152 -3.2394768046 0.9207174785 1
-4.4677714866 -1.3750322793 -3.7677677972 6.2177130676e-07 1
-5.0219800806 -1.5455993525 -4.3219763912 4.0299613426e-08 1
-4.9903215064 -2.007314597 -4.288883355 0.94642523811 1
-4.481227749 -1.8025359411 -3.9227594026 0.63980131991 1
-5.1725513531 -0.69060969305 -4.5184390541 0.95233755712 1
-5.7020448655 0.0 -3.7494892582 0.91566831683 1
-5.6188416873 -1.3287049617 -3.6113331281 0.91470969937 1
-5.8141849777 -0.77627697217 -3.5920928061 0.00317123788 1
-5.1725513531 -0.69060969305 -3.1184316752 0.002716014273 1
-5.0456286742 -1.1931554985 -3.3143302915 0.61860468252 1
-4.5583552617 -1.0779284398 -3.0618559365 0.43495217166 1
-5.1203437784 0.0 -3.4383922549 0.6191470673 1
-4.6258548757 0.0 -3.1739368169 0.43526843747 1
-4.6448671948 -0.6201562998 -4.128896696 0.64379737051 1
-5.1395255238 0.0 -5.8395292132 1.5151054156 1
-5.8141849777 -0.77627697217 -4.9921001849 1.4937107885 1
-4.5723450155 0.0 -5.272348705 0.96597802024 1
-3.8184353647 -0.69060969305 -5.8725550425 0.95233755712 1
-3.4288930066 -0.6201562998 -5.3448708842 0.64379737051 1
-4.0119863092 -1.234756678 -4.7119899986 0.6484529158 1
-4.1058916415 0.0 -4.805895331 0.65301856968 1
-3.0977532212 -0.56026571014 -4.8963003621 0.4525174474 1
-3.376437155 -0.78605800111 -3.2893270212 0.17711912847 1
-3.0753508559 -0.71596302123 -3.0584298525 0.13216490808 1
-2.9457015245 -1.1698270879 -3.645705214 0.17797914693 1
-3.2875715778 -1.0118057858 -3.9875752673 0.32914550419 1
-3.624535233 -1.1155120529 -4.3245389224 0.45578977433 1
-4.0119863092 -1.234756678 -3.3119826197 2.6159657915e-06 1
-4.1962966727 -0.56026571014 -3.7977569106 0.4525174474 1
-4.1058916415 0.0 -3.4058879521 4.5038380989e-09 1
-3.806177837 -0.50817925783 -3.509766815 0.32678241542 1
-3.70937181 0.0 -4.4093754995 0.45899891766 1
-3.364521118 0.0 -4.0645248074 0.33146296534 1
-3.046611549 -0.39890662754 -3.7466152385 0.17922178052 1
-3.4230872039 0.0 -3.346753461 0.17782102839 1
-3.1178409901 0.0 -3.1107354168 0.1326886603 1
-4.8983515477 -6.6354337592 0.18592175796 1.188773588 1
-4.8983515477 -6.6354337592 -0.18592175796 1.188773588 1
-4.8983515477 -6.6354337592 -1.5859291368 2.0476796571 1
-4.6038737298 -6.4016663214 -1.8750124163 0.39227286818 1
-3.2724678271 -6.315835784 -2.193529012 1.3058975863 1
-2.8544842631 -6.0442769958 -2.1544805737 0.11859172081 1
-3.7347011798 -7.2079423237 -2.4044882188 2.2289092 1
-3.2576777858 -6.8980260831 -2.5576740964 0.18267045286 1
-3.9119301308 -7.3146767261 -0.70000368944 1.5877023245 1
-3.7347011798 -7.2079423237 -1.0044808399 0.73913858658 1
-3.4277616544 -6.4093599726 -0.70000368944 0.94794840469 1
-3.2724678271 -6.315835784 -0.79352163311 0.45543566916 1
-5.4010533285 -7.5101410731 -2.3208870051 0.73362189869 1
-4.3813799905 -8.4560270686 -2.6996266985 4.517385317 1
-5.7465211871 -7.7843863005 -1.7393307578 4.1151758404 1
-4.5892968605 -8.58124297 -0.70000368944 3.1527484724 1
-4.3813799905 -8.4560270686 -1.2996193196 1.4191489029 1
-5.7465211871 -7.7843863005 -0.33932337888 2.3245379672 1
-2.1625562878 -6.0600674797 0.058435044512 0.43700487755 1
-2.1625562878 -6.0600674797 -0.058435044512 0.43700487755 1
-2.1625562878 -6.0600674797 -1.3415723344 0.69022832484 1
-1.3596793969 -6.3217046609 -0.70000368944 0.49104239709 1
-2.0796954987 -6.646741945 -1.3796918093 0.27110788588 1
-1.8501873964 -5.913230173 -1.1501837069 0.18651120012 1
-1.5283420085 -7.1058860055 -0.70000368944 0.74933873818 1
-2.4308124605 -6.8117938129 0.021148895203 0.65829995493 1
-2.4308124605 -6.8117938129 -0.021148895203 0.65829995493 1
-1.1476573275 -6.2592685834 -0.44765363808 0.29183307475 1
-0.48937294556 -6.4291294996 -0.21063074388 0.30787649281 1
-0.55007763758 -7.2266364516 -0.14992605186 0.46534200127 1
-0.55007763758 -7.2266364516 0.14992605186 0.46534200127 1
-1.2900194774 -7.0357049906 -0.59001578793 0.4340639618 1
-0.55007763758 -7.2266364516 -1.250081327 0.66941065468 1
0.0 -7.2683866999 -0.70000368944 0.20649094384 1
0.0 -7.1058860055 -0.82833831904 0.35144226334 1
-0.48937294556 -6.4291294996 -1.189376635 0.43518725378 1
0.0 -6.4662723328 -0.70000368944 0.13531371445 1
0.0 -6.3217046609 -0.65967570747 0.23774498623 1
-0.62777564535 -8.2473928264 -0.072228044088 0.77178555168 1
-0.62777564535 -8.2473928264 0.072228044088 0.77178555168 1
-0.62777564535 -8.2473928264 -1.3277793348 1.130401269 1
0.0 -8.2950402624 -0.70000368944 0.34584809668 1
0.0 -8.1095864805 -1.0442153537 0.56982112916 1
-2.7741626943 -7.7739540109 -0.12301109665 1.0880772484 1
-2.7741626943 -7.7739540109 0.12301109665 1.0880772484 1
-1.4722336532 -8.0294924557 -0.77222996378 0.70821456708 1
-1.7442190432 -8.1095864805 -0.70000368944 1.2550544423 1
-2.7741626943 -7.7739540109 -1.5230184755 1.8008097744 1
-2.3734507543 -7.5855887042 -1.6734470649 0.43209393674 1
-2.7844234766 -8.8990644671 -2.0844197872 0.81373754221 1
-1.4722336532 -8.0294924557 -2.1722373427 1.8050309254 1
0.0 -8.1095864805 -2.4442227326 1.7701582159 1
-0.82301478609 -7.7739540109 -2.0741590048 0.28995291644 1
-0.64156864493 -6.0600674797 -2.8625599772 0.83204846007 1
0.0 -6.4093599726 -2.727757965 0.044204720422 1
0.0 -7.1058860055 -2.2283456979 1.0367912606 1
-1.2900194774 -7.0357049906 -1.9900231668 1.059626776 1
-0.72115258464 -6.8117938129 -1.7308087711 0.18440698547 1
-1.1476573275 -6.2592685834 -1.847661017 0.68309624296 1
-0.64156864493 -6.0600674797 -1.4625525983 0.12855724303 1
0.0 -6.3217046609 -2.0596830863 0.66692341236 1
-2.4308124605 -6.8117938129 -1.4211562741 1.0640276035 1
-2.0796954987 -6.646741945 -2.7796991881 1.3138639553 1
-1.4935253225 -6.315835784 -2.5724641377 0.059776047241 1
-1.8501873964 -5.913230173 -2.5501910858 0.84173701463 1
-2.0462377167 -9.5137946052 -0.70000368944 2.4921995231 1
-1.7271569421 -9.4198319719 -1.0271532527 1.3675177269 1
-0.73647757039 -9.6754626846 0.036473880952 1.5165470815 1
-0.73647757039 -9.6754626846 -0.036473880952 1.5165470815 1
0.0 -9.7313604693 -0.70000368944 0.68676101414 1
0.0 -9.5137946052 -1.3462340273 1.0929461498 1
-0.9210443483 -12.100205873 -0.22104065886 4.4799088993 1
0.0 -12.17011206 -0.70000368944 2.0541491602 1
-2.5590401664 -11.898022566 -0.70000368944 7.4543392126 1
-2.1599953673 -11.780512195 -2.8599990568 11.160771124 1
-2.1599953673 -11.780512195 -1.4599916779 3.9569943738 1
0.0 -11.898022566 -1.8590364769 3.1375602721 1
-0.9210443483 -12.100205873 -1.6210480377 6.8449461319 1
-0.96552316826 -9.1200459984 -2.5545166413 0.53817937171 1
0.0 -9.5137946052 -2.7462414062 3.5888710166 1
-0.73647757039 -9.6754626846 -1.4364812598 2.2645344463 1
-1.7271569421 -9.4198319719 -2.4271606316 3.6504528677 1
-5.4793865288 -10.575170587 -1.8007397755 4.0789088447 1
-5.7394089188 -10.731766529 -0.70000368944 9.4300862941 1
-4.0701274249 -11.405597619 -0.50748679367 6.2655511025 1
-3.2545203308 -9.1200459984 -0.26551947882 2.1302417161 1
-3.2545203308 -9.1200459984 -1.6655268577 3.6163289362 1
-4.0701274249 -11.405597619 -1.9074941726 10.962820039 1
-3.4822207892 -11.129236466 -2.7822170998 2.2858786133 1
-4.779519141 -10.120475341 -5.4795228304 15.745922129 1
-4.779519141 -10.120475341 -4.0795154516 0.89158824802 1
-5.4793865288 -10.575170587 -3.2007471544 13.847410862 1
-3.4822207892 -11.129236466 -4.1822244787 14.155614822 1
-3.7779484575 -9.392238499 -6.0545939291 0.0436988337 1
-2.5007434649 -10.575170587 -4.7793828394 0.40890785463 1
-2.5007434649 -10.575170587 -6.1793902183 15.716592477 1
-1.2074904831 -11.405597619 -4.7701311143 14.119043403 1
0.0 -10.731766529 -5.0394052293 0.28885251435 1
-1.2074904831 -11.405597619 -3.3701237355 1.4859049929 1
0.0 -11.898022566 -3.2590438558 11.005845858 1
-0.96552316826 -9.1200459984 -3.9545240202 4.5643845892 1
-2.5750161058 -6.4016663214 -5.3038774192 2.5589281596 1
-0.8859254474 -6.6354337592 -5.5983552371 2.5749423276 1
-1.9996230091 -8.4560270686 -5.0813836799 5.060158681 1
-1.0393270683 -7.7843863005 -5.0465174977 0.0057772182728 1
0.0 -8.58124297 -5.2893005499 5.0690137551 1
-0.82301478609 -7.7739540109 -3.4741663837 2.2356052739 1
0.0 -8.58124297 -3.889293171 0.11345221564 1
-1.9996230091 -8.4560270686 -3.681376301 0.15775497048 1
-2.7844234766 -8.8990644671 -3.4844271661 4.5891715753 1
-2.3734507543 -7.5855887042 -3.0734544437 2.2528431936 1
-2.5750161058 -6.4016663214 -3.9038700403 0.012291107061 1
-1.4935253225 -6.315835784 -3.9724715166 1.4340097972 1
-1.7044845294 -7.2079423237 -4.4347048693 2.4705890599 1
-1.7044845294 -7.2079423237 -3.0346974904 0.089558947006 1
0.0 -7.3146767261 -3.2119264414 0.065355194153 1
0.0 -7.3146767261 -4.6119338203 2.4742272697 1
-0.72115258464 -6.8117938129 -3.1308161499 1.3011834785 1
-0.8859254474 -6.6354337592 -4.1983478582 0.003997711221 1
0.0 -6.4093599726 -4.1277653439 1.4357939669 1
-3.8217580414 -8.0924475611 -3.121754352 0.33161840772 1
-3.8217580414 -8.0924475611 -4.5217617308 5.0775495656 1
-3.0208906945 -7.5101410731 -4.7010496391 0.019381946259 1
-3.0208906945 -7.5101410731 -6.101057018 5.2448935481 1
-5.4010533285 -7.5101410731 -3.720894384 5.0414504197 1
-4.6038737298 -6.4016663214 -3.2750197952 2.4718707542 1
-4.7823239678 -6.997008755 -4.0823202784 0.083279748741 1
-4.7823239678 -6.997008755 -5.4823276572 5.2505280906 1
-3.96759891 -6.2832131697 -5.5832094803 0.0001699543356 1
-4.0764670044 -5.9642708255 -4.7764706938 2.5623447016 1
-3.2576777858 -6.8980260831 -3.9576814753 2.4820450213 1
-4.0764670044 -5.9642708255 -3.3764633149 0.04874901744 1
-2.8544842631 -6.0442769958 -3.5544879525 1.4421246904 1
-9.392238499 -6.7545976186 -3.077944768 2.0438506514 1
-9.392238499 -6.7545976186 -4.4779521469 15.574177962 1
-9.735211628 -7.1866423019 -0.59978650214 6.8271240314 1
-9.735211628 -7.1866423019 -1.999793881 12.486323613 1
-7.1866423019 -9.735211628 -0.59978650214 6.8271240314 1
-7.1866423019 -9.735211628 -1.999793881 12.486323613 1
-6.7237339526 -6.7237339526 -2.7693465933 4.7633222976 1
-8.4087518826 -8.4087518826 -1.8879319965 4.097712728 1
-8.6055687656 -8.6055687656 -0.70000368944 9.9402304165 1
-6.881110978 -6.881110978 -0.70000368944 3.3233042926 1
-6.7237339526 -6.7237339526 -1.3693392144 1.4282690644 1
-8.7505113908 -5.9808100604 -5.280806371 0.2078712154 1
-6.2832131697 -6.2832131697 -4.6676025995 5.2334495897 1
-7.8578333025 -7.8578333025 -5.6619125096 16.237363356 1
-5.9808100604 -8.7505113908 -5.280806371 0.2078712154 1
-7.8578333025 -7.8578333025 -4.2619051308 0.76517041755 1
-8.4087518826 -8.4087518826 -3.2879393754 14.61052228 1
-6.2832131697 -6.2832131697 -3.2675952206 0.28696379438 1
-6.7545976186 -9.392238499 -3.077944768 2.0438506514 1
-6.7545976186 -9.392238499 -4.4779521469 15.574177962 1
-5.9808100604 -5.9808100604 -9.4505150803 16.341235389 1
-5.9808100604 -8.7505113908 -6.6808137499 16.318234056 1
-8.7505113908 -5.9808100604 -6.6808137499 16.318234056 1
-7.0264174741 -7.0264174741 -7.7264211635 16.410319487 1
-7.0264174741 -7.0264174741 -6.3264137846 0.020190448471 1
-3.7779484575 -6.7545976186 -10.092242188 16.308045621 1
-1.2997901916 -7.1866423019 -10.435215317 16.409897582 1
0.0 -10.731766529 -6.4394126082 15.750000078 1
-1.2997901916 -9.735211628 -6.4866386124 0.011594122953 1
-1.2997901916 -9.735211628 -7.8866459913 16.409888449 1
-3.7779484575 -9.392238499 -7.454601308 16.307044493 1
-4.9619088202 -7.8578333025 -8.5578369919 16.416627619 1
-4.9619088202 -7.8578333025 -7.157829613 0.0001744653346 1
-3.96759891 -6.2832131697 -6.9832168592 5.2799634038 1
-1.0393270683 -7.7843863005 -6.4465248765 5.2777987539 1
0.0 -8.6055687656 -9.3055724551 16.644938825 1
-2.5879356859 -8.4087518826 -9.108755572 16.528563835 1
-2.0693429039 -6.7237339526 -7.423737642 5.3159646544 1
0.0 -6.881110978 -7.5811146675 5.3533935162 1
-5.7394089188 0.0 -11.431770218 15.790701312 1
-4.0701274249 -1.2074904831 -12.105601308 14.609492021 1
-3.2545203308 -0.96552316826 -9.8200496878 4.6987472097 1
-5.4793865288 -2.5007434649 -11.275174277 15.787354771 1
-2.0462377167 0.0 -10.213798295 4.0145961951 1
-0.73647757039 -0.73647757039 -10.375466374 3.0724641766 1
0.0 0.0 -10.431364159 1.1062790634 1
0.0 -2.0462377167 -10.213798295 4.0145961951 1
-2.7844234766 -2.7844234766 -9.5990681565 4.8375852369 1
-1.7271569421 -1.7271569421 -10.119835661 4.2316708797 1
-2.1599953673 -2.1599953673 -12.480515885 13.157243663 1
0.0 -2.5590401664 -12.598026256 12.482308254 1
0.0 0.0 -12.87011575 3.4396775201 1
-0.9210443483 -0.9210443483 -12.800209563 9.5530018681 1
-2.5590401664 0.0 -12.598026256 12.482308254 1
-4.779519141 -4.779519141 -10.82047903 15.973146634 1
-3.4822207892 -3.4822207892 -11.829240155 15.041171564 1
-2.5007434649 -5.4793865288 -11.275174277 15.787354771 1
-0.96552316826 -3.2545203308 -9.8200496878 4.6987472097 1
-1.2074904831 -4.0701274249 -12.105601308 14.609492021 1
0.0 -5.7394089188 -11.431770218 15.790701312 1
-1.9996230091 -4.3813799905 -9.156030758 5.0775748447 1
-1.7044845294 -3.7347011798 -7.9079460132 2.4772566578 1
-1.4935253225 -3.2724678271 -7.0158394734 1.4370438343 1
-2.2563136794 -4.0340653603 -6.3093539608 1.4844397146 1
-2.5750161058 -4.6038737298 -7.1016700109 2.558960331 1
-1.7639139726 -5.7313305808 -6.4313342702 2.5935627215 1
-0.8859254474 -4.8983515477 -7.3354374486 2.5749423276 1
0.0 -5.8654792198 -6.5654829092 2.6118235842 1
0.0 -3.4277616544 -7.1093636621 1.4373484532 1
-0.77627697217 -4.2920964955 -6.5141886671 1.4937107885 1
-1.3287049617 -2.9113294386 -6.3188453767 0.91620869663 1
0.0 -3.0494855688 -6.4020485549 0.91640291094 1
0.0 -3.9119301308 -8.0146804155 2.4777817769 1
-1.0393270683 -5.7465211871 -8.4843899899 5.2777988699 1
0.0 -4.5892968605 -9.2812466595 5.078651169 1
-5.4010533285 -3.0208906945 -8.2101447625 5.2450409466 1
-3.8217580414 -3.8217580414 -8.7924512506 5.1373297627 1
-3.0208906945 -5.4010533285 -8.2101447625 5.2450409466 1
-4.7823239678 -4.7823239678 -7.6970124445 5.255715536 1
-5.6184035865 -5.6184035865 -6.318407276 5.277960335 1
-4.0764670044 -4.0764670044 -6.6642745149 2.5641682696 1
-3.2576777858 -3.2576777858 -7.5980297725 2.5064099983 1
-2.8544842631 -2.8544842631 -6.7442806853 1.4539555371 1
-4.5892968605 0.0 -9.2812466595 5.078651169 1
-5.7465211871 -1.0393270683 -8.4843899899 5.2777988699 1
-3.9119301308 0.0 -8.0146804155 2.4777817769 1
-4.3813799905 -1.9996230091 -9.156030758 5.0775748447 1
-3.7347011798 -1.7044845294 -7.9079460132 2.4772566578 1
-4.0340653603 -2.2563136794 -6.3093539608 1.4844397146 1
-3.2724678271 -1.4935253225 -7.0158394734 1.4370438343 1
-4.6038737298 -2.5750161058 -7.1016700109 2.558960331 1
-5.7313305808 -1.7639139726 -6.4313342702 2.5935627215 1
-4.8983515477 -0.8859254474 -7.3354374486 2.5749423276 1
-5.8654792198 0.0 -6.5654829092 2.6118235842 1
-2.9113294386 -1.3287049617 -6.3188453767 0.91620869663 1
-4.2920964955 -0.77627697217 -6.5141886671 1.4937107885 1
-3.4277616544 0.0 -7.1093636621 1.4373484532 1
-3.0494855688 0.0 -6.4020485549 0.91640291094 1
0.0 -1.5283420085 -7.805889695 1.1362020031 1
0.0 -1.3596793969 -7.0217083504 0.72440250709 1
-0.72115258464 -2.4308124605 -7.5117975024 1.3298288875 1
